"Indikator","Ausprägung","Jahr","Räumliche Gliederung","Indikatorwert","Basiswert 1","Basiswert 2","Basiswert 3","Basiswert 4","Basiswert 5","Name Basiswert 1","Name Basiswert 2","Name Basiswert 3","Name Basiswert 4","Name Basiswert 5"
"Einpersonenhaushalte","ausländisch","2011","13 Bogenhausen","20.2","4458","22031","","","","Einpersonen- Haushalte ausländisch","Alle Einpersonenhaushalte 18 Jahre und älter","","",""
"Einpersonenhaushalte","ausländisch","2011","14 Berg am Laim","23.1","2814","12178","","","","Einpersonen- Haushalte ausländisch","Alle Einpersonenhaushalte 18 Jahre und älter","","",""
"Einpersonenhaushalte","ausländisch","2011","15 Trudering - Riem","20.1","2459","12256","","","","Einpersonen- Haushalte ausländisch","Alle Einpersonenhaushalte 18 Jahre und älter","","",""
"Einpersonenhaushalte","ausländisch","2011","16 Ramersdorf - Perlach","25.8","6254","24218","","","","Einpersonen- Haushalte ausländisch","Alle Einpersonenhaushalte 18 Jahre und älter","","",""
"Einpersonenhaushalte","ausländisch","2011","17 Obergiesing - Fasangarten","24.1","3847","15961","","","","Einpersonen- Haushalte ausländisch","Alle Einpersonenhaushalte 18 Jahre und älter","","",""
"Einpersonenhaushalte","ausländisch","2011","18 Untergiesing - Harlaching","19.6","3396","17321","","","","Einpersonen- Haushalte ausländisch","Alle Einpersonenhaushalte 18 Jahre und älter","","",""
"Einpersonenhaushalte","ausländisch","2011","19 Thalkirchen - Obersendling - Forstenried - Fürstenried - Solln","19.5","4549","23338","","","","Einpersonen- Haushalte ausländisch","Alle Einpersonenhaushalte 18 Jahre und älter","","",""
"Einpersonenhaushalte","ausländisch","2011","20 Hadern","20","2036","10190","","","","Einpersonen- Haushalte ausländisch","Alle Einpersonenhaushalte 18 Jahre und älter","","",""
"Einpersonenhaushalte","ausländisch","2011","21 Pasing - Obermenzing","18.9","3191","16881","","","","Einpersonen- Haushalte ausländisch","Alle Einpersonenhaushalte 18 Jahre und älter","","",""
"Einpersonenhaushalte","ausländisch","2011","22 Aubing - Lochhausen - Langwied","19.1","1381","7218","","","","Einpersonen- Haushalte ausländisch","Alle Einpersonenhaushalte 18 Jahre und älter","","",""
"Einpersonenhaushalte","ausländisch","2011","23 Allach - Untermenzing","19.9","1129","5671","","","","Einpersonen- Haushalte ausländisch","Alle Einpersonenhaushalte 18 Jahre und älter","","",""
"Einpersonenhaushalte","ausländisch","2011","24 Feldmoching - Hasenbergl","26.5","2817","10642","","","","Einpersonen- Haushalte ausländisch","Alle Einpersonenhaushalte 18 Jahre und älter","","",""
"Einpersonenhaushalte","ausländisch","2011","25 Laim","20.9","3754","17934","","","","Einpersonen- Haushalte ausländisch","Alle Einpersonenhaushalte 18 Jahre und älter","","",""
"Einpersonenhaushalte","ausländisch","2010","Stadt München","21.3","85312","401319","","","","Einpersonen- Haushalte ausländisch","Alle Einpersonenhaushalte 18 Jahre und älter","","",""
"Einpersonenhaushalte","ausländisch","2010","01 Altstadt - Lehel","23.1","1848","8006","","","","Einpersonen- Haushalte ausländisch","Alle Einpersonenhaushalte 18 Jahre und älter","","",""
"Einpersonenhaushalte","ausländisch","2010","02 Ludwigsvorstadt - Isarvorstadt","25.4","4814","18992","","","","Einpersonen- Haushalte ausländisch","Alle Einpersonenhaushalte 18 Jahre und älter","","",""
"Einpersonenhaushalte","ausländisch","2010","03 Maxvorstadt","21.8","4558","20954","","","","Einpersonen- Haushalte ausländisch","Alle Einpersonenhaushalte 18 Jahre und älter","","",""
"Einpersonenhaushalte","ausländisch","2010","04 Schwabing - West","19.8","4573","23071","","","","Einpersonen- Haushalte ausländisch","Alle Einpersonenhaushalte 18 Jahre und älter","","",""
"Einpersonenhaushalte","ausländisch","2010","05 Au - Haidhausen","20.8","4180","20059","","","","Einpersonen- Haushalte ausländisch","Alle Einpersonenhaushalte 18 Jahre und älter","","",""
"Einpersonenhaushalte","ausländisch","2010","06 Sendling","20.9","2787","13310","","","","Einpersonen- Haushalte ausländisch","Alle Einpersonenhaushalte 18 Jahre und älter","","",""
"Einpersonenhaushalte","ausländisch","2010","07 Sendling - Westpark","20","3217","16120","","","","Einpersonen- Haushalte ausländisch","Alle Einpersonenhaushalte 18 Jahre und älter","","",""
"Einpersonenhaushalte","ausländisch","2010","08 Schwanthalerhöhe","28.6","2766","9676","","","","Einpersonen- Haushalte ausländisch","Alle Einpersonenhaushalte 18 Jahre und älter","","",""
"Einpersonenhaushalte","ausländisch","2010","09 Neuhausen - Nymphenburg","18.4","5354","29162","","","","Einpersonen- Haushalte ausländisch","Alle Einpersonenhaushalte 18 Jahre und älter","","",""
"Einpersonenhaushalte","ausländisch","2010","10 Moosach","23.3","2961","12706","","","","Einpersonen- Haushalte ausländisch","Alle Einpersonenhaushalte 18 Jahre und älter","","",""
"Einpersonenhaushalte","ausländisch","2010","11 Milbertshofen - Am Hart","29","5336","18404","","","","Einpersonen- Haushalte ausländisch","Alle Einpersonenhaushalte 18 Jahre und älter","","",""
"Einpersonenhaushalte","ausländisch","2010","12 Schwabing - Freimann","21","4175","19899","","","","Einpersonen- Haushalte ausländisch","Alle Einpersonenhaushalte 18 Jahre und älter","","",""
"Einpersonenhaushalte","ausländisch","2010","13 Bogenhausen","19.2","4135","21502","","","","Einpersonen- Haushalte ausländisch","Alle Einpersonenhaushalte 18 Jahre und älter","","",""
"Einpersonenhaushalte","ausländisch","2010","14 Berg am Laim","22.2","2630","11838","","","","Einpersonen- Haushalte ausländisch","Alle Einpersonenhaushalte 18 Jahre und älter","","",""
"Einpersonenhaushalte","ausländisch","2010","15 Trudering - Riem","19.5","2335","11982","","","","Einpersonen- Haushalte ausländisch","Alle Einpersonenhaushalte 18 Jahre und älter","","",""
"Einpersonenhaushalte","ausländisch","2010","16 Ramersdorf - Perlach","24.1","5686","23611","","","","Einpersonen- Haushalte ausländisch","Alle Einpersonenhaushalte 18 Jahre und älter","","",""
"Einpersonenhaushalte","ausländisch","2010","17 Obergiesing - Fasangarten","22.7","3521","15517","","","","Einpersonen- Haushalte ausländisch","Alle Einpersonenhaushalte 18 Jahre und älter","","",""
"Einpersonenhaushalte","ausländisch","2010","18 Untergiesing - Harlaching","18.4","3106","16922","","","","Einpersonen- Haushalte ausländisch","Alle Einpersonenhaushalte 18 Jahre und älter","","",""
"Einpersonenhaushalte","ausländisch","2010","19 Thalkirchen - Obersendling - Forstenried - Fürstenried - Solln","18.7","4284","22964","","","","Einpersonen- Haushalte ausländisch","Alle Einpersonenhaushalte 18 Jahre und älter","","",""
"Einpersonenhaushalte","ausländisch","2010","20 Hadern","18.9","1892","10004","","","","Einpersonen- Haushalte ausländisch","Alle Einpersonenhaushalte 18 Jahre und älter","","",""
"Einpersonenhaushalte","ausländisch","2010","21 Pasing - Obermenzing","17.5","2860","16306","","","","Einpersonen- Haushalte ausländisch","Alle Einpersonenhaushalte 18 Jahre und älter","","",""
"Einpersonenhaushalte","ausländisch","2010","22 Aubing - Lochhausen - Langwied","18.3","1279","6984","","","","Einpersonen- Haushalte ausländisch","Alle Einpersonenhaushalte 18 Jahre und älter","","",""
"Einpersonenhaushalte","ausländisch","2010","23 Allach - Untermenzing","18.1","992","5474","","","","Einpersonen- Haushalte ausländisch","Alle Einpersonenhaushalte 18 Jahre und älter","","",""
"Einpersonenhaushalte","ausländisch","2010","24 Feldmoching - Hasenbergl","24.8","2567","10361","","","","Einpersonen- Haushalte ausländisch","Alle Einpersonenhaushalte 18 Jahre und älter","","",""
"Einpersonenhaushalte","ausländisch","2010","25 Laim","19.8","3453","17468","","","","Einpersonen- Haushalte ausländisch","Alle Einpersonenhaushalte 18 Jahre und älter","","",""
"Einpersonenhaushalte","ausländisch","2009","Stadt München","20.5","81401","396519","","","","Einpersonen- Haushalte ausländisch","Alle Einpersonenhaushalte 18 Jahre und älter","","",""
"Einpersonenhaushalte","ausländisch","2009","01 Altstadt - Lehel","22.2","1765","7963","","","","Einpersonen- Haushalte ausländisch","Alle Einpersonenhaushalte 18 Jahre und älter","","",""
"Einpersonenhaushalte","ausländisch","2009","02 Ludwigsvorstadt - Isarvorstadt","24.6","4611","18729","","","","Einpersonen- Haushalte ausländisch","Alle Einpersonenhaushalte 18 Jahre und älter","","",""
"Einpersonenhaushalte","ausländisch","2009","03 Maxvorstadt","21.3","4432","20826","","","","Einpersonen- Haushalte ausländisch","Alle Einpersonenhaushalte 18 Jahre und älter","","",""
"Einpersonenhaushalte","ausländisch","2009","04 Schwabing - West","19.5","4482","22984","","","","Einpersonen- Haushalte ausländisch","Alle Einpersonenhaushalte 18 Jahre und älter","","",""
"Einpersonenhaushalte","ausländisch","2009","05 Au - Haidhausen","20.5","4118","20068","","","","Einpersonen- Haushalte ausländisch","Alle Einpersonenhaushalte 18 Jahre und älter","","",""
"Einpersonenhaushalte","ausländisch","2009","06 Sendling","20.5","2659","12981","","","","Einpersonen- Haushalte ausländisch","Alle Einpersonenhaushalte 18 Jahre und älter","","",""
"Einpersonenhaushalte","ausländisch","2009","07 Sendling - Westpark","19.7","3160","16055","","","","Einpersonen- Haushalte ausländisch","Alle Einpersonenhaushalte 18 Jahre und älter","","",""
"Einpersonenhaushalte","ausländisch","2009","08 Schwanthalerhöhe","28.1","2694","9589","","","","Einpersonen- Haushalte ausländisch","Alle Einpersonenhaushalte 18 Jahre und älter","","",""
"Einpersonenhaushalte","ausländisch","2009","09 Neuhausen - Nymphenburg","17.8","5150","28861","","","","Einpersonen- Haushalte ausländisch","Alle Einpersonenhaushalte 18 Jahre und älter","","",""
"Einpersonenhaushalte","ausländisch","2009","10 Moosach","21.5","2680","12448","","","","Einpersonen- Haushalte ausländisch","Alle Einpersonenhaushalte 18 Jahre und älter","","",""
"Einpersonenhaushalte","ausländisch","2009","11 Milbertshofen - Am Hart","28","5037","17995","","","","Einpersonen- Haushalte ausländisch","Alle Einpersonenhaushalte 18 Jahre und älter","","",""
"Einpersonenhaushalte","ausländisch","2009","12 Schwabing - Freimann","20","3950","19743","","","","Einpersonen- Haushalte ausländisch","Alle Einpersonenhaushalte 18 Jahre und älter","","",""
"Einpersonenhaushalte","ausländisch","2009","13 Bogenhausen","18.3","3875","21131","","","","Einpersonen- Haushalte ausländisch","Alle Einpersonenhaushalte 18 Jahre und älter","","",""
"Einpersonenhaushalte","ausländisch","2009","14 Berg am Laim","21.7","2536","11665","","","","Einpersonen- Haushalte ausländisch","Alle Einpersonenhaushalte 18 Jahre und älter","","",""
"Einpersonenhaushalte","ausländisch","2009","15 Trudering - Riem","18","2084","11565","","","","Einpersonen- Haushalte ausländisch","Alle Einpersonenhaushalte 18 Jahre und älter","","",""
"Einpersonenhaushalte","ausländisch","2009","16 Ramersdorf - Perlach","23.1","5374","23280","","","","Einpersonen- Haushalte ausländisch","Alle Einpersonenhaushalte 18 Jahre und älter","","",""
"Einpersonenhaushalte","ausländisch","2009","17 Obergiesing - Fasangarten","23.3","3642","15606","","","","Einpersonen- Haushalte ausländisch","Alle Einpersonenhaushalte 18 Jahre und älter","","",""
"Einpersonenhaushalte","ausländisch","2009","18 Untergiesing - Harlaching","17.7","2995","16880","","","","Einpersonen- Haushalte ausländisch","Alle Einpersonenhaushalte 18 Jahre und älter","","",""
"Einpersonenhaushalte","ausländisch","2009","19 Thalkirchen - Obersendling - Forstenried - Fürstenried - Solln","17.3","3906","22541","","","","Einpersonen- Haushalte ausländisch","Alle Einpersonenhaushalte 18 Jahre und älter","","",""
"Einpersonenhaushalte","ausländisch","2009","20 Hadern","18.4","1807","9833","","","","Einpersonen- Haushalte ausländisch","Alle Einpersonenhaushalte 18 Jahre und älter","","",""
"Einpersonenhaushalte","ausländisch","2009","21 Pasing - Obermenzing","16.7","2681","16013","","","","Einpersonen- Haushalte ausländisch","Alle Einpersonenhaushalte 18 Jahre und älter","","",""
"Einpersonenhaushalte","ausländisch","2009","22 Aubing - Lochhausen - Langwied","16.1","1106","6872","","","","Einpersonen- Haushalte ausländisch","Alle Einpersonenhaushalte 18 Jahre und älter","","",""
"Einpersonenhaushalte","ausländisch","2009","23 Allach - Untermenzing","17","912","5364","","","","Einpersonen- Haushalte ausländisch","Alle Einpersonenhaushalte 18 Jahre und älter","","",""
"Einpersonenhaushalte","ausländisch","2009","24 Feldmoching - Hasenbergl","24.2","2475","10209","","","","Einpersonen- Haushalte ausländisch","Alle Einpersonenhaushalte 18 Jahre und älter","","",""
"Einpersonenhaushalte","ausländisch","2009","25 Laim","18.9","3270","17315","","","","Einpersonen- Haushalte ausländisch","Alle Einpersonenhaushalte 18 Jahre und älter","","",""
"Einpersonenhaushalte","ausländisch","2008","Stadt München","21.7","87403","403717","","","","Einpersonen- Haushalte ausländisch","Alle Einpersonenhaushalte 18 Jahre und älter","","",""
"Einpersonenhaushalte","ausländisch","2008","01 Altstadt - Lehel","25.7","2156","8384","","","","Einpersonen- Haushalte ausländisch","Alle Einpersonenhaushalte 18 Jahre und älter","","",""
"Einpersonenhaushalte","ausländisch","2008","02 Ludwigsvorstadt - Isarvorstadt","27.3","5395","19794","","","","Einpersonen- Haushalte ausländisch","Alle Einpersonenhaushalte 18 Jahre und älter","","",""
"Einpersonenhaushalte","ausländisch","2008","03 Maxvorstadt","22.7","4898","21575","","","","Einpersonen- Haushalte ausländisch","Alle Einpersonenhaushalte 18 Jahre und älter","","",""
"Einpersonenhaushalte","ausländisch","2008","04 Schwabing - West","20.8","4864","23360","","","","Einpersonen- Haushalte ausländisch","Alle Einpersonenhaushalte 18 Jahre und älter","","",""
"Einpersonenhaushalte","ausländisch","2008","05 Au - Haidhausen","21.4","4400","20544","","","","Einpersonen- Haushalte ausländisch","Alle Einpersonenhaushalte 18 Jahre und älter","","",""
"Einpersonenhaushalte","ausländisch","2008","06 Sendling","22.2","2967","13351","","","","Einpersonen- Haushalte ausländisch","Alle Einpersonenhaushalte 18 Jahre und älter","","",""
"Einpersonenhaushalte","ausländisch","2008","07 Sendling - Westpark","20","3236","16148","","","","Einpersonen- Haushalte ausländisch","Alle Einpersonenhaushalte 18 Jahre und älter","","",""
"Einpersonenhaushalte","ausländisch","2008","08 Schwanthalerhöhe","29.5","2868","9715","","","","Einpersonen- Haushalte ausländisch","Alle Einpersonenhaushalte 18 Jahre und älter","","",""
"Einpersonenhaushalte","ausländisch","2008","09 Neuhausen - Nymphenburg","18.8","5499","29275","","","","Einpersonen- Haushalte ausländisch","Alle Einpersonenhaushalte 18 Jahre und älter","","",""
"Einpersonenhaushalte","ausländisch","2008","10 Moosach","22.7","2867","12615","","","","Einpersonen- Haushalte ausländisch","Alle Einpersonenhaushalte 18 Jahre und älter","","",""
"Einpersonenhaushalte","ausländisch","2008","11 Milbertshofen - Am Hart","29.3","5393","18429","","","","Einpersonen- Haushalte ausländisch","Alle Einpersonenhaushalte 18 Jahre und älter","","",""
"Einpersonenhaushalte","ausländisch","2008","12 Schwabing - Freimann","21.4","4325","20196","","","","Einpersonen- Haushalte ausländisch","Alle Einpersonenhaushalte 18 Jahre und älter","","",""
"Einpersonenhaushalte","ausländisch","2008","13 Bogenhausen","19.2","4145","21539","","","","Einpersonen- Haushalte ausländisch","Alle Einpersonenhaushalte 18 Jahre und älter","","",""
"Einpersonenhaushalte","ausländisch","2008","14 Berg am Laim","22.5","2690","11942","","","","Einpersonen- Haushalte ausländisch","Alle Einpersonenhaushalte 18 Jahre und älter","","",""
"Einpersonenhaushalte","ausländisch","2008","15 Trudering - Riem","19.2","2232","11641","","","","Einpersonen- Haushalte ausländisch","Alle Einpersonenhaushalte 18 Jahre und älter","","",""
"Einpersonenhaushalte","ausländisch","2008","16 Ramersdorf - Perlach","24","5657","23530","","","","Einpersonen- Haushalte ausländisch","Alle Einpersonenhaushalte 18 Jahre und älter","","",""
"Einpersonenhaushalte","ausländisch","2008","17 Obergiesing - Fasangarten","23.6","3706","15714","","","","Einpersonen- Haushalte ausländisch","Alle Einpersonenhaushalte 18 Jahre und älter","","",""
"Einpersonenhaushalte","ausländisch","2008","18 Untergiesing - Harlaching","19.4","3328","17188","","","","Einpersonen- Haushalte ausländisch","Alle Einpersonenhaushalte 18 Jahre und älter","","",""
"Einpersonenhaushalte","ausländisch","2008","19 Thalkirchen - Obersendling - Forstenried - Fürstenried - Solln","18.1","4132","22825","","","","Einpersonen- Haushalte ausländisch","Alle Einpersonenhaushalte 18 Jahre und älter","","",""
